full_key,namespace,key,source_en,target_it
ST_SkillTree/SkillDesc_ChainWrath,ST_SkillTree,SkillDesc_ChainWrath,Firespark chains to nearby targets,La scintilla di fuoco rimbalza a catena sui bersagli vicini
ST_SkillTree/SkillDesc_CircleEmbers,ST_SkillTree,SkillDesc_CircleEmbers,"Fire spell is now circulating fire particles around player, base version is up to five (amount can be increased by +particle nodes or item effects)","L'incantesimo di fuoco genera particelle orbitanti intorno al giocatore (base fino a 5, aumentabili con nodi od oggetti)"
ST_SkillTree/SkillDesc_CritBleed,ST_SkillTree,SkillDesc_CritBleed,Critical hits always inflict bleeding,I colpi critici infliggono sempre sanguinamento
ST_SkillTree/SkillDesc_DarkArts,ST_SkillTree,SkillDesc_DarkArts,Telekinesis also deals <posStat>arcane damage</> lifted enemies,La telecinesi infligge anche <posStat>danni arcani</> ai nemici sollevati
ST_SkillTree/SkillDesc_DeepFreeze,ST_SkillTree,SkillDesc_DeepFreeze,Frozen ground lasts 50% longer,Il terreno ghiacciato persiste per il 50% del tempo in più
ST_SkillTree/SkillDesc_EdlStorm,ST_SkillTree,SkillDesc_EdlStorm,Wind Spell is now a slowly forward moving whirlwind,L'incantesimo di vento si trasforma in un turbine che avanza lentamente
ST_SkillTree/SkillDesc_EleFort,ST_SkillTree,SkillDesc_EleFort,"Disables parry, creates powerful elemental shield on block","Disattiva la parata perfetta, generando un possente scudo elementale durante il blocco"
ST_SkillTree/SkillDesc_Fanatic,ST_SkillTree,SkillDesc_Fanatic,25% Physical damage converted to fire damage,Converte il 25% del danno fisico in danno da fuoco
ST_SkillTree/SkillDesc_FireTrap,ST_SkillTree,SkillDesc_FireTrap,Create a Rune on the ground that creates a fire explosion when enemies get near,Traccia a terra una runa che scatena un'esplosione di fuoco all'avvicinarsi dei nemici
ST_SkillTree/SkillDesc_Flamespout,ST_SkillTree,SkillDesc_Flamespout,Turns your fire spell into a ray of fire,Trasforma il tuo incantesimo di fuoco in un raggio continuo ardente
ST_SkillTree/SkillDesc_FlyDag,ST_SkillTree,SkillDesc_FlyDag,This will be a special hybrid attack where you use telekinesis to throw your dagger at a distant enemy and call it back afterwards. For now it simply adds <PosStat>+25%</> damage with Daggers,In futuro sarà un attacco ibrido per lanciare e richiamare il pugnale con la telecinesi. Al momento aggiunge semplicemente <PosStat>+25%</> al danno con i pugnali
ST_SkillTree/SkillDesc_ForcBlow,ST_SkillTree,SkillDesc_ForcBlow,Hit Enemies with greater force when using a club or mace,Colpisce i nemici con violenza superiore impugnando una mazza o una clava
ST_SkillTree/SkillDesc_FrigidE,ST_SkillTree,SkillDesc_FrigidE,10 seconds cold imbuement on melee weapons after casting an ice spell,Infonde per 10 secondi le armi da mischia con il gelo dopo aver lanciato una magia di ghiaccio
ST_SkillTree/SkillDesc_FrostTrap,ST_SkillTree,SkillDesc_FrostTrap,Create an arcane rune on the ground that explodes in a cloud of frost when enemies get near,Traccia a terra una runa arcana che esplode in una nube di gelo all'avvicinarsi dei nemici
ST_SkillTree/SkillDesc_HerWinter,ST_SkillTree,SkillDesc_HerWinter,Windblast is infused with ice,L'ondata di vento viene infusa con il potere congelante del ghiaccio
ST_SkillTree/SkillDesc_Horder,ST_SkillTree,SkillDesc_Horder,+1% Effect for consumables and potions per consumable in inventory,+1% all'effetto di pozioni e consumabili per ciascun consumabile presente nell'inventario
ST_SkillTree/SkillDesc_IceBreath,ST_SkillTree,SkillDesc_IceBreath,Turns your fire spell into a ray of frost,Trasforma la tua magia di ghiaccio in un soffio congelante continuo
ST_SkillTree/SkillDesc_Ingiter,ST_SkillTree,SkillDesc_Ingiter,Enemies start burning {ModPercent} faster,I nemici prendono fuoco {ModPercent} più rapidamente
ST_SkillTree/SkillDesc_ManIce,ST_SkillTree,SkillDesc_ManIce,"-100% Cold damage, 50% lower freeze treshold","-100% danni da gelo, soglia di congelamento ridotta del 50%"
ST_SkillTree/SkillDesc_MinConsumeDur,ST_SkillTree,SkillDesc_MinConsumeDur,{ModPercent} Consumable Duration,{ModPercent} durata dei consumabili
ST_SkillTree/SkillDesc_PolarVortex,ST_SkillTree,SkillDesc_PolarVortex,Ice Spell turns into a short circular whirl of frost with the player in center,L'incantesimo di ghiaccio scatena un vortice di gelo concentrico attorno al giocatore
ST_SkillTree/SkillDesc_Ricochet,ST_SkillTree,SkillDesc_Ricochet,Fire projectiles now ricochet,I proiettili di fuoco ora rimbalzano sulle superfici
ST_SkillTree/SkillDesc_Shatter,ST_SkillTree,SkillDesc_Shatter,Heavy hits with blunt weapons instantly shatter frozen enemies,I colpi pesanti con armi contundenti frantumano all'istante i nemici congelati
ST_SkillTree/SkillDesc_SudStrike,ST_SkillTree,SkillDesc_SudStrike,"This will be a ""Turn forwad dodge into a leaping forward attack when using a Dagger"" in the near future, for now it simply adds <PosStat>+15%</> Attack Speed with daggers.",Prossimamente trasformerà la schivata in avanti con pugnale in un attacco balzante. Al momento conferisce <PosStat>+15%</> alla velocità d'attacco con i pugnali.
ST_SkillTree/SkillDesc_TelTrap,ST_SkillTree,SkillDesc_TelTrap,Releases a small projectile that lifts and traps enemies in position,Scaglia un piccolo proiettile che solleva e blocca i nemici sul posto
ST_SkillTree/SkillDesc_Tremor,ST_SkillTree,SkillDesc_Tremor,(Requires Club) Special Attack 1 turns into a ground attack that releases a radial burst depending on the currently selected spell type.,(Richiede mazza) L'Attacco Speciale 1 si trasforma in un colpo a terra che scatena un'onda sismica radiale del tipo di magia attiva.
ST_SkillTree/SkillDesc_Voidreaver,ST_SkillTree,SkillDesc_Voidreaver,Sword attacks pierce 15% of all resistancies,Gli attacchi di spada perforano il 15% di tutte le resistenze nemiche
ST_SkillTree/SkillDesc_WinterShards,ST_SkillTree,SkillDesc_WinterShards,"+25% Mana Costs, Casts Ice Projectile that explodes on impact creating 12 ice shrapnell pieces",+25% costi in mana. Scaglia un proiettile di ghiaccio che esplode all'impatto scagliando 12 schegge ghiacciate
ST_SkillTree/Type_Description,ST_SkillTree,Type_Description,Node Type Description,Descrizione tipo nodo
ST_SkillTree/Type_Description_Center,ST_SkillTree,Type_Description_Center,Center Description,Descrizione centro
ST_SkillTree/Type_Description_Circle,ST_SkillTree,Type_Description_Circle,Circle Description,Descrizione cerchio
ST_SkillTree/Type_Description_Greater,ST_SkillTree,Type_Description_Greater,Greater Description,Descrizione nodo superiore
ST_SkillTree/Type_Description_Major,ST_SkillTree,Type_Description_Major,Major Description,Descrizione nodo maggiore
ST_SkillTree/Type_Description_Medium,ST_SkillTree,Type_Description_Medium,Medium Description,Descrizione nodo medio
ST_SkillTree/Type_Description_Minor,ST_SkillTree,Type_Description_Minor,Minor Description,Descrizione nodo minore
ST_SkillTree/Type_Description_Socket,ST_SkillTree,Type_Description_Socket,Socket Description,Descrizione incavo
ST_SkillTree/Type_Description_Start,ST_SkillTree,Type_Description_Start,Start Description,Descrizione nodo iniziale
ST_SkillTree/Type_Description_Toggleable,ST_SkillTree,Type_Description_Toggleable,Toggleable Description,Descrizione nodo attivabile
ST_SkillTree/Type_Name,ST_SkillTree,Type_Name,Node Type,Tipo nodo
ST_SkillTree/Type_Name_Center,ST_SkillTree,Type_Name_Center,Center,Centro
ST_SkillTree/Type_Name_Circle,ST_SkillTree,Type_Name_Circle,Circle,Cerchio
ST_SkillTree/Type_Name_Greater,ST_SkillTree,Type_Name_Greater,Greater,Superiore
ST_SkillTree/Type_Name_Major,ST_SkillTree,Type_Name_Major,Major,Maggiore
ST_SkillTree/Type_Name_Medium,ST_SkillTree,Type_Name_Medium,Medium,Medio
ST_SkillTree/Type_Name_Minor,ST_SkillTree,Type_Name_Minor,Minor,Minore
ST_SkillTree/Type_Name_Socket,ST_SkillTree,Type_Name_Socket,Socket,Incavo
ST_SkillTree/Type_Name_Start,ST_SkillTree,Type_Name_Start,Start,Iniziale
ST_SkillTree/Type_Name_Toggleable,ST_SkillTree,Type_Name_Toggleable,Toggleable,Attivabile
ST_Spells/SpellCategoryName_BasicSpell,ST_Spells,SpellCategoryName_BasicSpell,Basic spell,Incantesimo base
ST_Spells/SpellName_Firebolt,ST_Spells,SpellName_Firebolt,Firebolt,Dardo di fuoco
ST_Spells/SpellName_Icebolt,ST_Spells,SpellName_Icebolt,Icebolt,Dardo di ghiaccio
ST_Spells/SpellName_Telekinesis,ST_Spells,SpellName_Telekinesis,Telekinesis,Telecinesi
ST_Spells/SpellName_Windblask,ST_Spells,SpellName_Windblask,Windblast,Ondata di vento
Item/AbilityDesc_KutraciteCoat,Item,AbilityDesc_KutraciteCoat,<PosStat>+5</> Fire damage,<PosStat>+5</> Danni da fuoco
Item/AbilityDesc_Kutracite_Cons,Item,AbilityDesc_Kutracite_Cons,<PosStat>+6%</> Fire Damage for 15s,<PosStat>+6%</> Danni da fuoco per 15 s
Item/Coating_Bleed,Item,Coating_Bleed,Bleed Coating,Unguento emorragico
Item/Coating_Poison_01,Item,Coating_Poison_01,Bitterleaf Coating,Unguento di amarofoglia
Item/Coating_Poison_01_Duration,Item,Coating_Poison_01_Duration,Coat your weapon in Poison for a duration of <PosStat>30s</>,Imbeve la tua arma di veleno per una durata di <PosStat>30 s</>
Item/Coating_Poison_01_DurationAndEffect,Item,Coating_Poison_01_DurationAndEffect,Coat your weapon in Poison for a duration of 30s. Enemies hit by a poisoned blade get poisoned for 3s and receive 5 damage every 0.5s. Enemies can have up to 10 Poison stacks,"Imbeve la tua arma di veleno per 30 s. I nemici colpiti da una lama avvelenata restano avvelenati per 3 s e subiscono 5 danni ogni 0,5 s. I nemici possono accumulare fino a 10 cariche di veleno."
Item/Coating_Poison_01_Effect,Item,Coating_Poison_01_Effect,Poison deals <PosStat>5 damage</> every <PosStat>0.5s</>,"Il veleno infligge <PosStat>5 danni</> ogni <PosStat>0,5 s</>"
Item/Coating_Yellowrath,Item,Coating_Yellowrath,{DamageValue} Poison Damage,{DamageValue} Danni da veleno
Item/Consumable_Flower_Blue,Item,Consumable_Flower_Blue,Blue Dogbane,Apocino azzurro
Item/Consumable_Flower_Red,Item,Consumable_Flower_Red,Sacred Bittercress,Billeri sacro
Item/Consumable_Flower_Yellow,Item,Consumable_Flower_Yellow,Goldenglow,Splendoro
Item/Consumable_Potion_FullResetPoint,Item,Consumable_Potion_FullResetPoint,Philter of Reconstituted Intent,Filtro di ritrovato intento
Item/Consumable_Potion_Health,Item,Consumable_Potion_Health,Druid's Brew,Infuso del druido
Item/Consumable_Potion_Mana_1,Item,Consumable_Potion_Mana_1,Druid's Tea,Tè del druido
Item/Consumable_Potion_SkillPoint,Item,Consumable_Potion_SkillPoint,Expandable Adroitness,Scaltrezza espansiva
Item/Consumable_Shroom,Item,Consumable_Shroom,Northern Firecap,Cappellofuoco del nord
Item/Container_Casket,Item,Container_Casket,Casket,Scrigno
Item/Container_Chest,Item,Container_Chest,Chest,Baule
Item/Crafted_GenericCoating,Item,Crafted_GenericCoating,Crafted Weapon Coating,Unguento per armi creato
Item/Crafted_GenericGrenade,Item,Crafted_GenericGrenade,Crafted Handbomb,Bomba a mano creata
Item/Crafted_GenericPotion,Item,Crafted_GenericPotion,Crafted Potion,Pozione creata
Item/Currency_Gold,Item,Currency_Gold,Gold Coins,Monete d'oro
Item/Druid_1HAxe_4,Item,Druid_1HAxe_4,Hatchet of Swiftness,Accetta della rapidità
Item/Druid_1HAxe_5,Item,Druid_1HAxe_5,Fanged Axe,Ascia zannuta
Item/Druid_1HAxe_6,Item,Druid_1HAxe_6,Burning Axe,Ascia ardente
Item/Druid_1H_Axe_01,Item,Druid_1H_Axe_01,Axe of the Sentinel,Ascia della sentinella
Item/Druid_1H_Axe_02,Item,Druid_1H_Axe_02,Raiding Axe,Ascia d'incursione
Item/Druid_1H_Torch_Flavour,Item,Druid_1H_Torch_Flavour,"Using magic of the ancient, this torch uncovers the secrets of the dark.","Attingendo alla magia degli antichi, questa torcia dissipa i segreti dell'oscurità."
Item/Druid_1H_Torch_Name,Item,Druid_1H_Torch_Name,Eternal Flame,Fiamma eterna
Item/Druid_2H_Club_01,Item,Druid_2H_Club_01,Skull Club,Mazza dei crani
Item/Druid_2H_Sword_01,Item,Druid_2H_Sword_01,Blade of the Sentinel,Lama della sentinella
Item/Druid_2H_Sword_02,Item,Druid_2H_Sword_02,Amber Blade,Lama d'ambra
Item/Druid_2H_Sword_03,Item,Druid_2H_Sword_03,Gargantuan Edge,Filo titanico
Item/Druid_2H_Sword_04,Item,Druid_2H_Sword_04,Utakshell Fang,Zanna di Utakshell
Item/Druid_2H_Sword_05,Item,Druid_2H_Sword_05,Everice Blade,Lama di permafrost
Item/Druid_2H_Sword_06,Item,Druid_2H_Sword_06,Everice Blade,Lama di permafrost
Item/Druid_Amulet_Charm_01,Item,Druid_Amulet_Charm_01,Hematite Oculus,Oculo di ematite
Item/Druid_Amulet_Charm_Abyss,Item,Druid_Amulet_Charm_Abyss,Abyss,Abisso
Item/Druid_Armor_Leather,Item,Druid_Armor_Leather,Leather Vambraces,Bracciali di cuoio
Item/Druid_Armor_Light_01,Item,Druid_Armor_Light_01,Antler Coat,Giacco di corna
Item/Druid_Armor_Light_01_v1,Item,Druid_Armor_Light_01_v1,Leather Armor,Armatura di cuoio
Item/Druid_Armor_Light_01_v2,Item,Druid_Armor_Light_01_v2,Druids Plaid,Tartan del druido
Item/Druid_Armor_Light_01_v3,Item,Druid_Armor_Light_01_v3,Ornate Leather Armor,Armatura di cuoio ornata
Item/Druid_Armor_Medium_01,Item,Druid_Armor_Medium_01,Druid's Bulwark,Baluardo del druido
Item/Druid_Armor_Starter,Item,Druid_Armor_Starter,Starter Armor,Armatura iniziale
Item/Druid_Dagger_01,Item,Druid_Dagger_01,Dagger,Pugnale
Item/Druid_Dagger_Misericord,Item,Druid_Dagger_Misericord,Misericorde,Misericordia
Item/Druid_Dagger_Ornate,Item,Druid_Dagger_Ornate,Ornate Dagger,Pugnale decorato
Item/Druid_Dagger_Poinard,Item,Druid_Dagger_Poinard,Poinard,Pugnale a stiletto
Item/Druid_Dagger_Venomblade,Item,Druid_Dagger_Venomblade,Venomblade,Lama venefica
Item/Druid_Default_Skirt,Item,Druid_Default_Skirt,Default Skirt,Gonnellino base
Item/Druid_Helmet_BasOmniscient,Item,Druid_Helmet_BasOmniscient,Basinet of the Omniscient,Bacinetto dell'onnisciente
Item/Druid_Helmet_Ceremonial,Item,Druid_Helmet_Ceremonial,Ceremonial Helmet,Elmo cerimoniale
Item/Druid_Helmet_Darkguard,Item,Druid_Helmet_Darkguard,Darkguard Helmet,Elmo del guardiano oscuro
Item/Druid_Helmet_Duskleaf,Item,Druid_Helmet_Duskleaf,Duskleaf,Fogliabruna
Item/Druid_Helmet_FullHelmet,Item,Druid_Helmet_FullHelmet,Full Helmet,Elmo chiuso
Item/Druid_Helmet_LizardSkin,Item,Druid_Helmet_LizardSkin,Lizardskin Headdress,Copricapo in pelle di lucertola
Item/Druid_Helmet_Ornate,Item,Druid_Helmet_Ornate,Ornate Helmet,Elmo ornato
Item/Druid_Helmet_PyroCirclet,Item,Druid_Helmet_PyroCirclet,Pyromancers Circlet,Diadema del piromante
Item/Druid_Helmet_RadiantCrown,Item,Druid_Helmet_RadiantCrown,Radiant Crown,Corona radiosa
Item/Druid_Item_DoesPartiallyWork,Item,Druid_Item_DoesPartiallyWork,Only partially works,Funziona solo parzialmente
Item/Druid_Item_DoesntWork,Item,Druid_Item_DoesntWork,Does not Work Yet,Non ancora funzionante
Item/Druid_Jewelry_AncientSig,Item,Druid_Jewelry_AncientSig,Ancient Signet,Sigillo antico
Item/Druid_Jewelry_Conj,Item,Druid_Jewelry_Conj,Conjurers Band,Vera dell’evocatore
Item/Druid_Jewelry_Fighters,Item,Druid_Jewelry_Fighters,Fighters Sigil,Sigillo del guerriero
Item/Druid_Jewelry_MLoop,Item,Druid_Jewelry_MLoop,Martial Loop,Anello marziale
Item/Druid_Jewelry_RingConj,Item,Druid_Jewelry_RingConj,Conjurers Band,Vera dell’evocatore
Item/Druid_Jewelry_RingConst,Item,Druid_Jewelry_RingConst,Band of Constitution,Anello della costituzione
Item/Druid_Jewelry_RingFireRes,Item,Druid_Jewelry_RingFireRes,Ring of Fire Resistance,Anello della resistenza al fuoco
Item/Druid_Jewelry_RingFirestone,Item,Druid_Jewelry_RingFirestone,Firestone,Pietrafuoco
Item/Druid_Jewelry_RingMana,Item,Druid_Jewelry_RingMana,Ring of Mana,Anello del mana
Item/Druid_Jewelry_RingMana_Flav,Item,Druid_Jewelry_RingMana_Flav,...,...
Item/Druid_Jewelry_RingMiracle,Item,Druid_Jewelry_RingMiracle,Miracle Stone,Pietra dei miracoli
Item/Druid_Jewelry_RingPoiRes,Item,Druid_Jewelry_RingPoiRes,Ring of Poison Resistance,Anello della resistenza al veleno
Item/Druid_Jewelry_RingSpeed,Item,Druid_Jewelry_RingSpeed,Ring of Speed,Anello della rapidità
Item/Druid_Jewelry_RingVigour,Item,Druid_Jewelry_RingVigour,Ring of Vigour,Anello del vigore
Item/Druid_Jewelry_RingWard,Item,Druid_Jewelry_RingWard,Warden's Loop,Vera del custode
Item/Druid_Ring_00,Item,Druid_Ring_00,Easy Mode,Modalità Facile
Item/Druid_Ring_01,Item,Druid_Ring_01,Copper Ring,Anello di rame
Item/Druid_Ring_02,Item,Druid_Ring_02,Ring of Regeneration,Anello della rigenerazione
Item/Druid_Ring_03,Item,Druid_Ring_03,Ring of Life,Anello della vita
Item/Druid_Ring_04,Item,Druid_Ring_04,Ring of Stamina,Anello del vigore
Item/Druid_Ring_05,Item,Druid_Ring_05,Ring of Ruin,Anello della rovina
Item/Druid_Ring_06,Item,Druid_Ring_06,Covenant of Discreation,Patto della dissoluzione
Item/Druid_Ring_07,Item,Druid_Ring_07,Ring of Wizardry,Anello della stregoneria
Item/Druid_Ring_08,Item,Druid_Ring_08,Band of  Immortality,Vera dell’immortalità
Item/Druid_SkeletonKey,Item,Druid_SkeletonKey,Skeleton Key,Grimaldello universale
Item/Druid_Sword_Darkguard,Item,Druid_Sword_Darkguard,Darkguard Blade,Lama del guardiano oscuro
Item/Druid_Throwable_ExploderTrap,Item,Druid_Throwable_ExploderTrap,Boomweed,Erba tonante
Item/Druid_Throwable_SimpleGrenade,Item,Druid_Throwable_SimpleGrenade,Simple Fire Grenade,Bomba incendiaria semplice
Item/Druid_Unarmed,Item,Druid_Unarmed,Unarmed,Disarmato
Item/Flavor_Throwable_ExploderTrap,Item,Flavor_Throwable_ExploderTrap,Volatile and unwelcoming. ,Volatile e poco accogliente.
Item/Flavour_2HSkullClub,Item,Flavour_2HSkullClub,"This savage looking club has been crafted by one of your predecessors from a Stoneoak shaft, Tarmugon fangs, and two Frosttroll skulls, said to come from the secluded ice caves of the ‘White Shield’, a vast glacier in the central cordillera of Solace.","Questa clava dall'aspetto selvaggio fu forgiata da uno dei tuoi predecessori a partire da un'asta di Quercia di Pietra, zanne di Tarmugon e due crani di Troll delle Nevi, che si dice provengano dalle remote caverne di ghiaccio dello 'Scudo Bianco', un vasto ghiacciaio nella cordigliera centrale di Solace."
Item/Flavour_Axe_1,Item,Flavour_Axe_1,"A journeyman’s axe, the first weapon you ever forged entirely on your own, crafted during the long decades of your apprenticeship. Though imperfect in balance and finish, it remains a trusted weapon, carried with quiet pride, even as you know you will one day have to trade it for something more effective.","Un'ascia da apprendista, la primissima arma che hai forgiato interamente da solo durante i lunghi decenni del tuo tirocinio. Sebbene imperfetta nell'equilibrio e nella rifinitura, rimane un'arma fidata, portata con discreto orgoglio, pur sapendo che un giorno dovrai sostituirla con qualcosa di più efficace."
Item/Flavour_Azuremash,Item,Flavour_Azuremash,"Azuremash is seldom used in contemporary Underdweller society. Once prized in medicinal practice for its extraordinary neural potency, its dangerous side effects saw it largely abandoned in favor of safer remedies. Yet certain modern religious sects have revived its use, believing its violent visions grant fleeting sight beyond what they call ‘the Veil’. While many druids of Solace dismiss such spiritual interpretations as misguided superstition, Azuremash’s capacity to heighten neural receptivity has long been acknowledged in certain controlled practices, where it may aid trained practitioners in engaging more precisely with forces others neither perceive nor understand.","Il Miscuglio Azzurro è raramente impiegato nella società contemporanea dei Sotterranei. Un tempo assai apprezzato nella pratica medica per la sua straordinaria potenza neurale, i suoi pericolosi effetti collaterali ne decretarono l'abbandono a favore di rimedi più sicuri. Eppure, alcune moderne sette religiose ne hanno riesumato l'uso, convinte che le sue violente visioni concedano scorci fugaci oltre quello che chiamano 'il Velo'. Sebbene molti druidi di Solace liquidino tali interpretazioni spirituali come cieca superstizione, la capacità del Miscuglio Azzurro di acuire la ricettività neurale è da tempo riconosciuta in particolari pratiche controllate, dove consente agli iniziati di interagire con maggiore precisione con forze che gli altri non possono scorgere né comprendere."
Item/Flavour_BladeSentinel,Item,Flavour_BladeSentinel,"His current shape might betray his legacy, but this formidable sword was gifted to Kor Guran by a grateful delegation of Underdweller blacksmiths in recognition of his heroic deeds. Its ornate craftsmanship stands as a testament to the respect and admiration the Underdwellers hold for the rodent’s former identity. He permits you to wield it, though not without clear reluctance... though, in truth, it is not as if you ever needed his permission.","La sua forma attuale potrà anche tradire la sua stirpe, ma questa formidabile spada fu donata a Kor Guran da una riconoscente delegazione di fabbri dei Sotterranei in segno di riconoscimento per le sue gesta eroiche. La raffinata fattura testimonia la stima e l'ammirazione che il Popolo del Sottosuolo nutre per l'identità passata del roditore. Ti concede di brandirla, seppur con evidente riluttanza... anche se, in verità, non è che tu abbia mai avuto bisogno del suo permesso."
